platform,owner,repo,id,created,updated,default_branch,#stars,#forks
Forgejo,venomlinux,nonfree,292057,2024-12-17T20:16:43Z,2025-05-08T11:44:44Z,main,0,1
Forgejo,gituser,my-go-packages,423482,2025-04-09T06:46:21Z,2025-05-08T11:44:36Z,main,0,0
Forgejo,revi,revi.xyz,207031,2024-04-11T14:57:13Z,2025-05-08T11:44:27Z,master,0,0
Forgejo,qubicon,qubicon-engine,235158,2024-07-12T22:01:31Z,2025-05-08T11:43:42Z,master,1,1
Forgejo,rem,dotfiles,391311,2025-03-24T20:18:12Z,2025-05-08T11:43:36Z,main,0,0
Forgejo,4s1,conventional-commit-creator,128135,2023-07-25T10:31:12Z,2025-05-08T11:42:36Z,main,0,0
Forgejo,kirillsaidov,vita,135886,2023-08-15T11:01:27Z,2025-05-08T11:41:22Z,master,1,0
Forgejo,buildacubesat-project,bac-docs,183455,2024-01-26T05:31:55Z,2025-05-08T11:41:12Z,main,2,0
Forgejo,eduVPN,vpn-user-portal,114862,2023-05-26T09:48:24Z,2025-05-08T11:39:21Z,v3,5,8
Forgejo,basedfigure,ToDo,477659,2025-05-01T05:56:24Z,2025-05-08T11:39:06Z,main,0,0
Forgejo,rrrudolph,renovate,391098,2025-03-24T15:29:43Z,2025-05-08T11:38:51Z,main,0,0
Forgejo,vivi-ui,lili,287415,2024-12-04T08:36:37Z,2025-05-08T11:38:38Z,main,21,0
Forgejo,CarstenHa,reposnapshot,394351,2025-03-28T11:24:27Z,2025-05-08T11:37:57Z,master,0,0
Forgejo,PackageFactory,grammar,442163,2025-04-15T15:37:29Z,2025-05-08T11:37:52Z,1.0,2,0
Forgejo,zacoons,pystol,223643,2024-06-05T22:00:42Z,2025-05-08T11:37:21Z,main,0,0
Forgejo,dponce,elib.d,161292,2023-11-13T23:23:12Z,2025-05-08T11:37:12Z,master,0,0
Forgejo,thanasisn,IStillBreakStuff,113135,2023-05-18T08:53:21Z,2025-05-08T11:36:58Z,main,5,1
Forgejo,NotAUsername,Godot-Terrain-Plugin,451791,2025-04-19T19:57:22Z,2025-05-08T11:36:18Z,main,0,0
Forgejo,HSPOZ,piwo-www,323197,2025-02-10T13:04:07Z,2025-05-08T11:35:55Z,main,0,0
Forgejo,FreeBSD,freebsd-ports,17606,2021-04-05T15:40:29Z,2025-05-08T11:35:16Z,main,91,11
Forgejo,joshmountain,captcha,457172,2025-04-22T06:09:41Z,2025-05-08T11:34:39Z,main,1,0
Forgejo,zflat,lib_behaviortree_gstd,326059,2025-02-14T05:02:02Z,2025-05-08T11:34:15Z,main,0,0
Forgejo,ark-bitcoin,bark,250062,2024-08-22T11:51:37Z,2025-05-08T11:32:39Z,master,17,15
Forgejo,iliyan-kostov,nixos-config,226290,2024-06-14T17:02:25Z,2025-05-08T11:32:29Z,master,3,1
Forgejo,zacoons,zacoons.com,206851,2024-04-10T22:22:32Z,2025-05-08T11:32:16Z,master,0,0
Forgejo,paualberti,dotfiles,411590,2025-04-04T23:31:26Z,2025-05-08T11:32:16Z,master,0,0
Forgejo,wimvanderbauwhede,low-carbon-computing,21564,2021-06-28T15:39:10Z,2025-05-08T11:32:06Z,master,13,1
Forgejo,tomkoid,dotfiles,97107,2023-03-02T16:53:35Z,2025-05-08T11:32:01Z,main,1,0
Forgejo,sanchayanmaity,dotfiles,80812,2022-12-12T11:25:11Z,2025-05-08T11:31:45Z,master,0,0
Forgejo,cve0000,milibc,473348,2025-04-29T13:05:35Z,2025-05-08T11:31:29Z,main,1,0
Forgejo,msantos,procket,86638,2023-01-10T11:19:06Z,2025-05-08T11:29:55Z,master,0,0
Forgejo,group,guix,229656,2024-06-24T23:09:56Z,2025-05-08T11:29:27Z,master,0,0
Forgejo,openwrt,openwrt,288299,2024-12-06T13:36:06Z,2025-05-08T11:29:16Z,main,1,0
Forgejo,gunduzc,pages,309785,2025-01-24T21:12:26Z,2025-05-08T11:28:29Z,main,0,0
Forgejo,yvt,simac,212870,2024-04-30T12:57:01Z,2025-05-08T11:28:05Z,main,2,0
Forgejo,aca,dotfiles,268431,2024-10-14T07:51:54Z,2025-05-08T11:27:45Z,main,0,0
Forgejo,aca,nix-config,258802,2024-09-16T14:31:24Z,2025-05-08T11:27:36Z,main,0,0
Forgejo,neek-mx,deal-lilim,386175,2025-03-18T09:37:14Z,2025-05-08T11:25:04Z,master,0,0
Forgejo,wxrj,jk,474665,2025-04-29T23:02:52Z,2025-05-08T11:24:35Z,main,0,0
Forgejo,adriand,battleship,405750,2025-04-02T14:29:25Z,2025-05-08T11:24:13Z,main,0,0
Forgejo,Perfect_Gentleman,PG_Overlay,9569,2020-10-20T10:31:48Z,2025-05-08T11:24:00Z,master,0,0
Forgejo,capercode,yado,390416,2025-03-23T18:31:12Z,2025-05-08T11:23:51Z,main,0,0
Forgejo,gog-scale,pages,75390,2022-11-16T19:18:30Z,2025-05-08T11:23:06Z,main,0,0
Forgejo,forgejo-contrib,delightful-forgejo,86190,2023-01-08T11:19:38Z,2025-05-08T11:22:07Z,main,96,32
Forgejo,allauth,django-allauth,255661,2024-09-07T19:59:38Z,2025-05-08T11:19:16Z,main,48,67
Forgejo,MIRAPIE,MIRAPIE,108524,2023-04-25T20:00:01Z,2025-05-08T11:19:13Z,main,3,0
Forgejo,umglurf,juleol,50628,2022-07-03T08:42:35Z,2025-05-08T11:19:05Z,main,0,0
