platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
Gitea,JSchneider_04,PythonCodeLF5,71884,2024-11-11T09:44:47Z,2024-11-11T09:44:50Z,main,0,0,29550.0,MIT,Python,"{""Python"": {""size"": 501, ""percentage"": ""100.00""}}",4.0,1.0,2.0,0.0,0.0
Gitea,sorianfr,solar-system,90695,2025-02-28T11:31:04Z,2025-03-13T10:50:22Z,main,0,0,239181.0,MIT,JavaScript,"{""Dockerfile"": {""size"": 243, ""percentage"": ""1.56""}, ""JavaScript"": {""size"": 10402, ""percentage"": ""66.70""}, ""HTML"": {""size"": 4950, ""percentage"": ""31.74""}}",16.0,2.0,3.0,0.0,0.0
Gitea,Tata-Gav,conditionals_loops,67813,2024-09-17T07:30:41Z,2024-09-17T07:30:41Z,main,0,0,24117.0,,,,,0.0,0.0,0.0,
Gitea,Titou,us_atrocities.md,66758,2024-09-03T17:41:03Z,2024-09-03T17:41:07Z,main,0,0,1983149.0,GPL-3.0,SCSS,"{""SCSS"": {""size"": 1096, ""percentage"": ""100.00""}}",670.0,1.0,27.0,0.0,0.0
Gitea,ihsanulrahman,x6853-dump,88957,2025-02-10T09:27:09Z,2025-02-24T16:31:18Z,dump,0,0,15668788006.0,,Shell,"{""Shell"": {""size"": 35865, ""percentage"": ""55.91""}, ""PureBasic"": {""size"": 2920, ""percentage"": ""4.55""}, ""Roff"": {""size"": 7538, ""percentage"": ""11.75""}, ""C"": {""size"": 17822, ""percentage"": ""27.78""}}",1.0,1.0,1.0,0.0,0.0
Gitea,rey2424,reygames,71014,2024-10-30T16:19:21Z,2024-10-30T16:19:21Z,main,0,0,24106.0,,,,,0.0,0.0,0.0,
Gitea,erikluo,json,73740,2024-11-26T11:39:37Z,2025-04-08T23:54:06Z,develop,0,0,22288946.0,MIT,C++,"{""Jinja"": {""size"": 3114, ""percentage"": ""0.07""}, ""Starlark"": {""size"": 2645, ""percentage"": ""0.06""}, ""CMake"": {""size"": 88610, ""percentage"": ""1.93""}, ""Makefile"": {""size"": 14649, ""percentage"": ""0.32""}, ""Swift"": {""size"": 554, ""percentage"": ""0.01""}, ""C++"": {""size"": 4447171, ""percentage"": ""96.94""}, ""Meson"": {""size"": 629, ""percentage"": ""0.01""}, ""Cuda"": {""size"": 560, ""percentage"": ""0.01""}, ""HTML"": {""size"": 887, ""percentage"": ""0.02""}, ""Python"": {""size"": 28843, ""percentage"": ""0.63""}}",4602.0,12.0,319.0,0.0,0.0
Gitea,guot54,yg,68313,2024-09-26T04:46:35Z,2024-09-26T04:46:55Z,main,0,0,,,,,,,,,
Gitea,liuxiaolin667788,roop_colab,70325,2024-10-22T09:54:37Z,2024-10-22T09:54:42Z,main,0,0,31583778.0,,Jupyter Notebook,"{""Jupyter Notebook"": {""size"": 15670, ""percentage"": ""100.00""}}",48.0,1.0,3.0,0.0,0.0
Gitea,m1dnight,beansite-xp,67871,2024-09-18T11:11:57Z,2025-01-15T00:14:56Z,main,0,0,1368826977.0,,HTML,"{""Batchfile"": {""size"": 286, ""percentage"": ""0.00""}, ""JavaScript"": {""size"": 130428, ""percentage"": ""0.07""}, ""HTML"": {""size"": 196854270, ""percentage"": ""99.85""}, ""CSS"": {""size"": 84288, ""percentage"": ""0.04""}, ""Sass"": {""size"": 77600, ""percentage"": ""0.04""}}",112.0,1.0,1.0,0.0,0.0
Gitea,sasha876,file-storage,68230,2024-09-24T13:43:03Z,2024-09-24T13:47:32Z,master,0,0,9112828.0,MIT,HTML,"{""C#"": {""size"": 12783, ""percentage"": ""34.06""}, ""HTML"": {""size"": 22490, ""percentage"": ""59.92""}, ""CSS"": {""size"": 2036, ""percentage"": ""5.42""}, ""JavaScript"": {""size"": 227, ""percentage"": ""0.60""}}",2.0,2.0,2.0,0.0,0.0
Gitea,codesterlalit,deployment-changes,89556,2025-02-17T04:14:28Z,2025-02-17T05:43:29Z,main,0,0,29855.0,,,,2.0,1.0,1.0,0.0,0.0
Gitea,cxc3,3,86395,2025-01-15T04:54:10Z,2025-02-01T17:21:53Z,main,0,0,,,,,,,,,
Gitea,tbd,core,67244,2024-09-07T22:46:51Z,2024-09-09T00:18:10Z,master,0,0,,,,,,,,0.0,0.0
Gitea,LiZhongrui,Baoxianqianwen,72416,2024-11-14T08:23:10Z,2024-11-21T03:12:26Z,main,1,0,24115.0,,,,,0.0,0.0,0.0,
Gitea,QYG2297248353,appstore-dpanel,74605,2024-12-04T03:23:24Z,2025-04-14T04:15:13Z,master,0,0,16284454.0,MIT,Shell,"{""Shell"": {""size"": 163167, ""percentage"": ""96.01""}, ""JavaScript"": {""size"": 6775, ""percentage"": ""3.99""}}",382.0,2.0,3.0,0.0,0.0
Gitea,AndyChu,WpfProject1,71312,2024-11-04T00:46:15Z,2024-11-08T02:37:53Z,master,0,0,231121.0,,C#,"{""C#"": {""size"": 98030, ""percentage"": ""100.00""}}",15.0,1.0,1.0,0.0,0.0
Gitea,DenysMb,ChatQT-Plasmoid,88473,2025-02-03T12:18:45Z,2025-02-03T12:18:49Z,main,0,0,100462.0,LGPL-2.1,QML,"{""QML"": {""size"": 15960, ""percentage"": ""100.00""}}",29.0,2.0,2.0,0.0,0.0
Gitea,unmei,vendor_xiaomi_sm8250-common,67740,2024-09-16T01:06:13Z,2024-10-26T16:06:23Z,14-qpr3,0,0,418185920.0,,Makefile,"{""Makefile"": {""size"": 111634, ""percentage"": ""100.00""}}",28.0,3.0,9.0,0.0,0.0
Gitea,logicamp,lc,66604,2024-09-01T15:01:14Z,2025-03-27T06:36:22Z,main,0,0,132195.0,,Go,"{""Makefile"": {""size"": 48, ""percentage"": ""0.08""}, ""Go"": {""size"": 57806, ""percentage"": ""99.92""}}",374.0,3.0,7.0,136.0,135.0
Gitea,deepali-suhag,gitcapstoneShoppingrepo,77953,2024-12-11T15:17:16Z,2024-12-11T15:36:00Z,main,0,0,27410.0,,,,2.0,1.0,1.0,0.0,0.0
Gitea,BladeMight,MahouCaretDisplayServer,74151,2024-12-02T14:42:43Z,2024-12-05T14:03:32Z,master,0,0,60987.0,GPL-2.0,Python,"{""Python"": {""size"": 4449, ""percentage"": ""100.00""}}",6.0,1.0,1.0,0.0,0.0
Gitea,osm1019,vendor_goog_shiba,90879,2025-03-03T04:48:48Z,2025-03-03T04:53:41Z,vic,0,0,2368230014.0,,Makefile,"{""Makefile"": {""size"": 376414, ""percentage"": ""87.47""}, ""PureBasic"": {""size"": 53762, ""percentage"": ""12.49""}, ""Shell"": {""size"": 173, ""percentage"": ""0.04""}}",1.0,1.0,1.0,0.0,0.0
Gitea,rozhuk.im,ssdpd,22492,2022-05-31T05:30:45Z,2025-02-16T22:41:12Z,master,0,0,213455.0,BSD-2-Clause,PHP,"{""CMake"": {""size"": 10428, ""percentage"": ""19.60""}, ""Shell"": {""size"": 1438, ""percentage"": ""2.70""}, ""C"": {""size"": 14643, ""percentage"": ""27.53""}, ""PHP"": {""size"": 26644, ""percentage"": ""50.09""}, ""HTML"": {""size"": 40, ""percentage"": ""0.08""}}",79.0,1.0,2.0,0.0,0.0
Gitea,SteelTrueDrum,first_repo,82488,2024-12-25T11:45:07Z,2024-12-25T11:50:56Z,main,0,0,33369.0,,Java,"{""Java"": {""size"": 1726, ""percentage"": ""100.00""}}",1.0,1.0,1.0,0.0,0.0
Gitea,aurora-testorg1,issue-repo,60450,2024-07-02T07:48:51Z,2024-07-02T07:49:06Z,main,0,0,26497.0,,,,1.0,1.0,1.0,3.0,0.0
Gitea,INFAL129,infal-129-app-bf-core,68105,2024-09-22T17:25:58Z,2024-09-22T17:25:58Z,trunk,0,0,40647.0,Apache-2.0,,,1.0,1.0,1.0,0.0,0.0
Gitea,osm1019,caiman_vendor,73395,2024-11-24T01:12:15Z,2024-11-24T01:32:47Z,main,0,0,2748725531.0,,Makefile,"{""Makefile"": {""size"": 613060, ""percentage"": ""92.14""}, ""PureBasic"": {""size"": 52282, ""percentage"": ""7.86""}}",5.0,1.0,1.0,0.0,0.0
Gitea,ahmadatallah,systematically-degraded-vim,86119,2025-01-13T17:15:49Z,2025-04-12T11:17:41Z,main,0,0,118863.0,,Vim Script,"{""Lua"": {""size"": 15447, ""percentage"": ""25.98""}, ""Vim Script"": {""size"": 44008, ""percentage"": ""74.02""}}",2.0,2.0,1.0,0.0,0.0
Gitea,Guldan,LaPrizmo_ClientMod,94812,2025-03-21T17:09:02Z,2025-03-21T17:09:03Z,main,0,0,1123106.0,,Java,"{""Java"": {""size"": 690472, ""percentage"": ""100.00""}}",2.0,1.0,1.0,0.0,0.0
Gitea,Golden007,club.ask4funs,61188,2024-07-13T17:37:53Z,2024-07-14T09:16:40Z,main,0,0,826198486.0,,PHP,"{""PHP"": {""size"": 16455779, ""percentage"": ""68.04""}, ""HTML"": {""size"": 42094, ""percentage"": ""0.17""}, ""CSS"": {""size"": 1904040, ""percentage"": ""7.87""}, ""Java"": {""size"": 27151, ""percentage"": ""0.11""}, ""Hack"": {""size"": 1024818, ""percentage"": ""4.24""}, ""JavaScript"": {""size"": 3118029, ""percentage"": ""12.89""}, ""Less"": {""size"": 142226, ""percentage"": ""0.59""}, ""SCSS"": {""size"": 79489, ""percentage"": ""0.33""}, ""Python"": {""size"": 1364371, ""percentage"": ""5.64""}, ""Cython"": {""size"": 26076, ""percentage"": ""0.11""}}",3.0,2.0,1.0,0.0,0.0
Gitea,NovaWoW,NovaWoW,90122,2025-02-23T15:09:53Z,2025-02-27T15:47:40Z,NovaWoW,0,0,51783160.0,MIT,JavaScript,"{""PHP"": {""size"": 426706, ""percentage"": ""16.95""}, ""JavaScript"": {""size"": 1699484, ""percentage"": ""67.50""}, ""CSS"": {""size"": 261093, ""percentage"": ""10.37""}, ""Vue"": {""size"": 125447, ""percentage"": ""4.98""}, ""Blade"": {""size"": 4851, ""percentage"": ""0.19""}}",27.0,1.0,1.0,0.0,0.0
Gitea,eliasbidram,tvandroid,68457,2024-09-27T21:20:01Z,2024-09-27T21:20:02Z,main,0,0,26492.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,Vaishnav-Sabari-Girish,gitea_proof,94281,2025-03-15T02:24:30Z,2025-03-15T02:24:44Z,main,0,0,24124.0,,,,,0.0,0.0,0.0,
Gitea,alx,labo_foule_vehiculo-longo,84029,2025-01-01T18:38:32Z,2025-01-01T19:31:43Z,main,0,0,41189.0,NOASSERTION,Python,"{""Python"": {""size"": 6838, ""percentage"": ""100.00""}}",5.0,1.0,1.0,0.0,0.0
Gitea,wadan,archiwum,96194,2025-04-09T11:08:05Z,2025-04-09T11:08:05Z,main,0,0,,,,,,,,0.0,
Gitea,xrr42,xrr42,83490,2024-12-29T08:12:57Z,2024-12-29T08:13:32Z,main,0,0,21001143.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,yerim-Amy,piscine-go,67322,2024-09-09T11:03:53Z,2024-09-09T11:03:53Z,main,0,0,24110.0,,,,,0.0,0.0,0.0,
Gitea,ahouduss,pico-ordi,68147,2024-09-23T09:21:23Z,2024-09-23T17:50:09Z,master,0,0,11600287.0,,,,2.0,1.0,1.0,0.0,0.0
Gitea,2656942,NitinPreIncubator,59877,2024-06-23T06:08:09Z,2024-06-23T06:08:09Z,main,0,0,24115.0,,,,,0.0,0.0,0.0,
Gitea,alyoumaltalibackup,mAPI,68752,2024-09-30T19:12:04Z,2024-09-30T19:17:26Z,main,0,0,26500.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,iwanse1212,unixwinbsd,94997,2025-03-24T18:22:06Z,2025-03-24T18:24:29Z,main,0,0,24111.0,,,,,0.0,0.0,0.0,
Gitea,cx66,6,82912,2024-12-26T04:12:30Z,2025-01-15T17:27:18Z,main,0,0,,,,,,,,,
Gitea,tolecilik,nhx,59374,2024-06-16T12:21:55Z,2024-06-16T12:40:50Z,main,0,0,,,,,,,,,
Gitea,mcourses,courses,64937,2024-08-14T02:00:51Z,2024-08-14T02:00:51Z,,0,0,24112.0,,,,,0.0,0.0,0.0,
Gitea,worryme99,runner,84043,2025-01-02T00:50:59Z,2025-01-31T10:43:40Z,main,0,0,37073860.0,,Shell,"{""Shell"": {""size"": 932, ""percentage"": ""100.00""}}",20.0,1.0,1.0,0.0,0.0
Gitea,annie2925,Scripts,58272,2024-05-30T03:55:40Z,2024-11-16T00:20:11Z,Master,0,0,139621.0,GPL-3.0,Assembly,"{""C"": {""size"": 504, ""percentage"": ""0.92""}, ""C++"": {""size"": 5031, ""percentage"": ""9.15""}, ""Assembly"": {""size"": 41094, ""percentage"": ""74.73""}, ""Shell"": {""size"": 4952, ""percentage"": ""9.00""}, ""PowerShell"": {""size"": 3412, ""percentage"": ""6.20""}}",7.0,1.0,2.0,0.0,0.0
Gitea,oeswd,R-Skripte,44312,2023-10-12T12:20:43Z,2025-02-13T16:00:22Z,master,0,0,148192.0,,R,"{""R"": {""size"": 69706, ""percentage"": ""100.00""}}",112.0,1.0,5.0,0.0,0.0
Gitea,1fantasyy,SP4,84212,2025-01-02T21:11:28Z,2025-01-02T22:19:15Z,master,0,0,792507833.0,,C,"{""C++"": {""size"": 2270, ""percentage"": ""31.97""}, ""C"": {""size"": 4831, ""percentage"": ""68.03""}}",1.0,1.0,1.0,0.0,0.0
Gitea,k1r1ll1sa,MinGif,60633,2024-07-05T17:20:24Z,2024-07-09T15:23:26Z,master,0,0,310022.0,,Python,"{""Python"": {""size"": 4047, ""percentage"": ""100.00""}}",3.0,1.0,1.0,0.0,0.0
Gitea,Gerguraki555,CubeKnight,89529,2025-02-16T18:03:21Z,2025-02-16T18:04:14Z,master,0,0,415346.0,,C#,"{""C#"": {""size"": 1710, ""percentage"": ""100.00""}}",2.0,1.0,1.0,0.0,0.0
Gitea,EnderIce2,Fennix,91108,2025-03-06T03:25:43Z,2025-04-14T01:21:22Z,master,0,0,6754038.0,GPL-3.0,C++,"{""Dockerfile"": {""size"": 3561, ""percentage"": ""0.09""}, ""Shell"": {""size"": 3639, ""percentage"": ""0.09""}, ""Makefile"": {""size"": 52492, ""percentage"": ""1.26""}, ""C"": {""size"": 1634370, ""percentage"": ""39.12""}, ""Assembly"": {""size"": 32958, ""percentage"": ""0.79""}, ""Linker Script"": {""size"": 14545, ""percentage"": ""0.35""}, ""C++"": {""size"": 2303041, ""percentage"": ""55.13""}, ""GDB"": {""size"": 5110, ""percentage"": ""0.12""}, ""CMake"": {""size"": 17761, ""percentage"": ""0.43""}, ""CSS"": {""size"": 78091, ""percentage"": ""1.87""}, ""HTML"": {""size"": 7489, ""percentage"": ""0.18""}, ""JavaScript"": {""size"": 24773, ""percentage"": ""0.59""}}",1918.0,6.0,2.0,,
Gitea,matt,aur-pkgbuilds,48604,2024-01-03T14:24:33Z,2025-04-07T21:12:15Z,main,0,0,466374.0,Unlicense,Shell,"{""Shell"": {""size"": 125663, ""percentage"": ""98.75""}, ""HTML"": {""size"": 450, ""percentage"": ""0.35""}, ""Go"": {""size"": 1138, ""percentage"": ""0.89""}}",960.0,1.0,39.0,0.0,0.0
Gitea,jie520520,TVBox-zyjk,62191,2024-07-24T10:19:45Z,2024-07-24T10:19:57Z,main,0,0,,,,,,,,,
Gitea,HudsonHock,test,59032,2024-06-11T05:08:03Z,2024-06-14T05:16:30Z,main,0,0,26658.0,,,,4.0,1.0,1.0,0.0,0.0
Gitea,JohnTM,wordpressphpcourse,70493,2024-10-23T13:03:33Z,2024-10-23T13:04:42Z,main,0,0,26545.0,,PHP,"{""PHP"": {""size"": 28, ""percentage"": ""100.00""}}",1.0,1.0,1.0,0.0,0.0
Gitea,GOS-Staging,vendor_gms,70779,2024-10-27T14:39:39Z,2024-10-27T14:47:31Z,utopia-3.0,0,0,482576036.0,,Makefile,"{""Makefile"": {""size"": 40078, ""percentage"": ""76.01""}, ""Java"": {""size"": 5159, ""percentage"": ""9.78""}, ""AIDL"": {""size"": 520, ""percentage"": ""0.99""}, ""PureBasic"": {""size"": 36, ""percentage"": ""0.07""}, ""Shell"": {""size"": 6936, ""percentage"": ""13.15""}}",22.0,1.0,10.0,0.0,0.0
Gitea,Prathamk07,vendor_xiaomi_veux,83463,2024-12-29T03:44:37Z,2024-12-29T03:51:41Z,vic,0,0,1215015195.0,,Makefile,"{""Makefile"": {""size"": 178585, ""percentage"": ""100.00""}}",19.0,1.0,10.0,0.0,0.0
Gitea,josval,web-translator,67539,2024-09-12T06:46:55Z,2024-09-12T06:47:08Z,main,0,0,,,,,,,,,
Gitea,engageub,InternetIncome,62423,2024-07-27T06:50:01Z,2024-07-27T08:42:21Z,main,0,0,,,,,,,,,
Gitea,leonmin,test,65225,2024-08-19T04:31:51Z,2024-08-19T04:31:51Z,main,0,0,24102.0,,,,,0.0,0.0,0.0,
Gitea,lizhuangxuan,linux-extras,95116,2025-03-26T09:07:11Z,2025-03-26T09:17:27Z,master,0,0,999529661.0,NOASSERTION,C,"{""Makefile"": {""size"": 1876994, ""percentage"": ""0.25""}, ""Roff"": {""size"": 129491, ""percentage"": ""0.02""}, ""Linker Script"": {""size"": 12972, ""percentage"": ""0.00""}, ""C"": {""size"": 723060483, ""percentage"": ""97.95""}, ""Assembly"": {""size"": 9932554, ""percentage"": ""1.35""}, ""Shell"": {""size"": 976920, ""percentage"": ""0.13""}, ""Perl"": {""size"": 929021, ""percentage"": ""0.13""}, ""C++"": {""size"": 236438, ""percentage"": ""0.03""}, ""Awk"": {""size"": 48986, ""percentage"": ""0.01""}, ""Python"": {""size"": 683391, ""percentage"": ""0.09""}, ""sed"": {""size"": 379, ""percentage"": ""0.00""}, ""Yacc"": {""size"": 120657, ""percentage"": ""0.02""}, ""Lex"": {""size"": 60867, ""percentage"": ""0.01""}, ""UnrealScript"": {""size"": 17793, ""percentage"": ""0.00""}, ""SmPL"": {""size"": 121973, ""percentage"": ""0.02""}, ""Gherkin"": {""size"": 7896, ""percentage"": ""0.00""}, ""XS"": {""size"": 1239, ""percentage"": ""0.00""}, ""Clojure"": {""size"": 1439, ""percentage"": ""0.00""}, ""M4"": {""size"": 3325, ""percentage"": ""0.00""}}",791588.0,2.0,0.0,0.0,0.0
Gitea,ilua21639,sausage_store,73920,2024-11-30T06:54:48Z,2024-11-30T06:54:48Z,main,0,0,24113.0,,,,,0.0,0.0,0.0,
Gitea,dasher-org-jm,solar-system-gitea,94751,2025-03-20T18:50:53Z,2025-04-02T11:08:56Z,main,0,1,239887.0,MIT,JavaScript,"{""Dockerfile"": {""size"": 243, ""percentage"": ""1.56""}, ""JavaScript"": {""size"": 10402, ""percentage"": ""66.70""}, ""HTML"": {""size"": 4950, ""percentage"": ""31.74""}}",16.0,2.0,2.0,0.0,0.0
Gitea,mibal-ua,it-infr-lab4,95703,2025-04-03T07:00:53Z,2025-04-04T09:32:02Z,main,0,0,4214406.0,GPL-3.0,Java,"{""Dockerfile"": {""size"": 271, ""percentage"": ""0.16""}, ""Java"": {""size"": 162859, ""percentage"": ""97.35""}, ""LOLCODE"": {""size"": 4166, ""percentage"": ""2.49""}}",111.0,1.0,5.0,0.0,0.0
Gitea,vinoth-kumar,Sample,95890,2025-04-06T02:05:37Z,2025-04-06T02:05:38Z,main,0,0,26479.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,eli32-vlc,Discord-Search,61629,2024-07-17T02:04:39Z,2024-07-17T02:04:39Z,main,0,0,24114.0,,,,,0.0,0.0,0.0,
Gitea,xvbnm48,dotnet-todo,70523,2024-10-24T03:54:46Z,2024-10-24T03:58:58Z,master,0,0,67709.0,,C#,"{""C#"": {""size"": 1128, ""percentage"": ""100.00""}}",1.0,1.0,1.0,0.0,0.0
Gitea,Russie,cours,87911,2025-01-26T08:10:51Z,2025-04-03T06:23:16Z,main,0,0,2085595706.0,,,,102.0,1.0,2.0,13.0,0.0
Gitea,tmaffia,cli-test,67802,2024-09-17T04:48:58Z,2024-09-17T04:48:58Z,main,0,0,31946.0,MIT,,,1.0,1.0,1.0,0.0,0.0
Gitea,BitdancerX,etc,69599,2024-10-13T02:19:48Z,2025-02-27T03:28:12Z,main,0,0,3509213.0,,Lua,"{""Lua"": {""size"": 3192664, ""percentage"": ""100.00""}}",26.0,1.0,1.0,0.0,0.0
Gitea,BitdancerX,Sisyphus,89215,2025-02-13T03:36:18Z,2025-02-22T06:48:05Z,main,1,0,535147.0,,Lua,"{""Lua"": {""size"": 329478, ""percentage"": ""100.00""}}",13.0,1.0,1.0,0.0,0.0
Gitea,yizivi,sy,44700,2023-10-24T07:09:05Z,2024-12-23T09:03:52Z,main,0,0,27456.0,,,,6.0,1.0,1.0,0.0,0.0
Gitea,storage,core,94473,2025-03-18T02:10:58Z,2025-03-18T02:29:11Z,master,0,0,155875.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,SanmerApps,Authenticator,96352,2025-04-11T05:39:08Z,2025-04-13T20:39:16Z,main,0,0,1289006.0,Apache-2.0,Kotlin,"{""Kotlin"": {""size"": 237770, ""percentage"": ""100.00""}}",232.0,2.0,4.0,0.0,0.0
Gitea,uteamin0c,VB,62303,2024-07-25T19:29:40Z,2024-07-25T19:32:47Z,main,0,0,30784.0,,PowerShell,"{""PowerShell"": {""size"": 571, ""percentage"": ""100.00""}}",2.0,1.0,1.0,0.0,0.0
Gitea,Bybaleshgitea,testword,87660,2025-01-24T05:50:02Z,2025-01-24T05:51:20Z,main,0,0,28517.0,MIT,Dockerfile,"{""Dockerfile"": {""size"": 151, ""percentage"": ""68.33""}, ""C"": {""size"": 70, ""percentage"": ""31.67""}}",2.0,2.0,1.0,0.0,0.0
Gitea,setthi-pheap11,lurkkorbsop-admin,76813,2024-12-09T06:06:23Z,2024-12-09T06:06:23Z,main,0,0,24122.0,,,,,0.0,0.0,0.0,
Gitea,autismbehaviorservices,autismbehaviorservices,59817,2024-06-22T05:45:39Z,2024-06-22T05:45:39Z,main,0,0,,,,,,,,,
Gitea,TKK111T,test,69608,2024-10-13T08:07:16Z,2024-10-13T08:22:23Z,main,0,0,87358770.0,,C++,"{""C"": {""size"": 4386, ""percentage"": ""32.76""}, ""C++"": {""size"": 9002, ""percentage"": ""67.24""}}",6.0,1.0,1.0,0.0,0.0
Gitea,Gerguraki555,MentoBetoltoProgram,76574,2024-12-08T14:19:22Z,2024-12-08T15:04:11Z,master,0,0,44716.0,,C#,"{""C#"": {""size"": 2267, ""percentage"": ""100.00""}}",6.0,1.0,1.0,0.0,0.0
Gitea,subribd,t,69134,2024-10-05T06:10:16Z,2024-10-05T06:10:16Z,main,0,0,24099.0,,,,,0.0,0.0,0.0,
Gitea,efculitsuzt,Trading_Platform_X_Free_Access,93829,2025-03-10T09:04:16Z,2025-03-10T09:06:40Z,main,0,0,,,,,,,,,
Gitea,poonamsabale98,pooooonam,69247,2024-10-07T07:26:41Z,2024-10-07T08:55:18Z,main,0,0,27175.0,,,,2.0,1.0,1.0,0.0,0.0
Gitea,Muneeb_Ahmed,Flutter_Portfolio,68218,2024-09-24T09:14:16Z,2024-09-24T09:14:16Z,main,0,0,24120.0,,,,,0.0,0.0,0.0,
Gitea,richmanprivatexcgc,GDevelop,58884,2024-06-08T11:27:33Z,2024-06-08T11:28:54Z,master,0,0,,,,,,,,0.0,0.0
Gitea,joaozinho_313,Taskapp,73041,2024-11-18T13:58:44Z,2024-11-18T13:58:44Z,main,0,0,24111.0,,,,,0.0,0.0,0.0,
Gitea,Chenga,hair-saloon,64209,2024-08-07T22:07:26Z,2024-08-07T22:09:46Z,main,0,0,3111903.0,,TypeScript,"{""TypeScript"": {""size"": 3019195, ""percentage"": ""99.11""}, ""JavaScript"": {""size"": 27000, ""percentage"": ""0.89""}}",2.0,1.0,1.0,0.0,0.0
Gitea,sleepyheadXD,comet,96008,2025-04-07T12:46:17Z,2025-04-07T16:01:30Z,main,0,0,202447.0,GPL-3.0,Shell,"{""Shell"": {""size"": 4338, ""percentage"": ""100.00""}}",2.0,2.0,1.0,0.0,0.0
Gitea,sanbei101,fuck,83465,2024-12-29T04:31:23Z,2024-12-29T04:31:23Z,main,0,0,29208.0,MIT,,,1.0,1.0,1.0,0.0,0.0
Gitea,SotsIvan,SP_Lab4,74872,2024-12-05T16:13:39Z,2024-12-05T18:40:12Z,master,0,0,401081430.0,,C++,"{""C++"": {""size"": 6573, ""percentage"": ""88.78""}, ""C"": {""size"": 831, ""percentage"": ""11.22""}}",2.0,1.0,1.0,0.0,0.0
Gitea,DoNotDDOSMe,Euchronia,94047,2025-03-11T21:09:25Z,2025-03-29T18:25:22Z,main,0,0,381190.0,,Lua,"{""Lua"": {""size"": 304497, ""percentage"": ""100.00""}}",23.0,1.0,2.0,0.0,0.0
Gitea,kapilkamble,myfirstseveRepos,60473,2024-07-02T16:39:48Z,2024-07-02T16:39:48Z,main,0,0,24118.0,,,,,0.0,0.0,0.0,
Gitea,SanmerApps,GitHubArtifacts,96351,2025-04-11T05:38:39Z,2025-04-11T14:40:25Z,main,0,0,508027.0,Apache-2.0,Kotlin,"{""Kotlin"": {""size"": 191198, ""percentage"": ""100.00""}}",160.0,1.0,3.0,,
Gitea,mld_repos,LD-first.repo,58988,2024-06-10T13:42:49Z,2024-06-10T13:42:49Z,main,0,0,,,,,,,,,
Gitea,Syphdias,test,86686,2025-01-16T22:57:48Z,2025-01-16T22:58:04Z,main,0,0,26440.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,nlchitnis,my-badges,61322,2024-07-14T16:11:33Z,2024-07-14T16:11:33Z,main,0,0,28330.0,MIT,,,1.0,1.0,1.0,0.0,0.0
Gitea,ongan1988,ongan1988,66640,2024-09-02T09:09:22Z,2024-09-02T09:09:22Z,main,0,0,24109.0,,,,,0.0,0.0,0.0,
Gitea,tokamakz,test,66063,2024-08-26T17:59:28Z,2024-08-26T17:59:28Z,main,0,0,24103.0,,,,,0.0,0.0,0.0,
Gitea,sourcecontrol,AWX,64002,2024-08-06T17:54:24Z,2024-08-06T18:17:36Z,main,0,0,27124.0,,,,3.0,1.0,1.0,0.0,0.0
Gitea,VladisGOOD2025,BZ_nisha,90843,2025-03-02T22:06:51Z,2025-03-02T22:10:35Z,main,0,0,47150.0,,HTML,"{""HTML"": {""size"": 16472, ""percentage"": ""100.00""}}",1.0,2.0,1.0,0.0,0.0
Gitea,abdo.rozelle,test,63195,2024-08-03T08:50:16Z,2024-08-03T08:53:21Z,main,0,0,26640.0,,,,2.0,1.0,1.0,0.0,0.0
Gitea,erlandi2,shell-bot,59065,2024-06-11T21:22:58Z,2024-06-17T09:56:34Z,main,0,0,,,,,,,,,
Gitea,conedera7p912,Kraken_Free_Access,92118,2025-03-09T13:53:55Z,2025-03-09T13:54:30Z,main,0,0,,,,,,,,,
Gitea,blancaoplengi784,Exodux_Trading_Bot,91462,2025-03-09T09:19:13Z,2025-03-09T09:19:46Z,main,0,0,,,,,,,,,
Gitea,8999099900,master,64516,2024-08-09T17:01:25Z,2024-08-09T17:02:35Z,main,0,0,83037945.0,,,,1.0,1.0,1.0,0.0,0.0
Gitea,kanondev,moesite,65161,2024-08-17T18:06:50Z,2024-09-03T03:13:38Z,devel,0,0,14032871.0,MIT,CSS,"{""Makefile"": {""size"": 48, ""percentage"": ""0.13""}, ""HTML"": {""size"": 8319, ""percentage"": ""21.98""}, ""Nix"": {""size"": 163, ""percentage"": ""0.43""}, ""CSS"": {""size"": 28793, ""percentage"": ""76.06""}, ""JavaScript"": {""size"": 531, ""percentage"": ""1.40""}}",5.0,1.0,1.0,0.0,0.0
Gitea,kingdumbledore,leonstockton,59140,2024-06-12T17:30:31Z,2024-06-12T17:45:28Z,main,0,0,,,,,,,,,
Gitea,deiprocevrenk0,Guarda_Wallet_Trading_Bot,91702,2025-03-09T10:47:04Z,2025-03-09T10:47:32Z,main,0,0,,,,,,,,,
