platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
GitHub,jhd71,pwa-news,926318122,2025-02-03T02:57:20Z,2025-03-22T11:14:32Z,main,0,0,3378033,,JavaScript,"{""JavaScript"": {""size"": 222255, ""percentage"": ""60.33""}, ""HTML"": {""size"": 77759, ""percentage"": ""21.11""}, ""CSS"": {""size"": 68383, ""percentage"": ""18.56""}}",511,1,1,0,0
GitHub,amay0808,fotomatic_broken,950496305,2025-03-18T08:55:56Z,2025-03-22T11:14:32Z,main,0,0,13394496,,CSS,"{""HTML"": {""size"": 4491, ""percentage"": ""36.35""}, ""CSS"": {""size"": 7865, ""percentage"": ""63.65""}}",8,1,1,0,0
GitHub,DadDubz,local-experience-app,917487921,2025-01-16T04:42:31Z,2025-03-22T11:14:27Z,main,0,0,147247111,,JavaScript,"{""JavaScript"": {""size"": 625129, ""percentage"": ""99.82""}, ""Dockerfile"": {""size"": 225, ""percentage"": ""0.04""}, ""PowerShell"": {""size"": 567, ""percentage"": ""0.09""}, ""Shell"": {""size"": 360, ""percentage"": ""0.06""}}",53,1,1,0,1
GitHub,vaibhav5219,django-practice,949271704,2025-03-16T04:05:41Z,2025-03-22T11:14:27Z,main,0,0,1347295,,Python,"{""Python"": {""size"": 50208, ""percentage"": ""75.75""}, ""HTML"": {""size"": 16074, ""percentage"": ""24.25""}}",2,1,1,0,0
GitHub,nilu-ai,Template_React_myown,862259720,2024-09-24T09:55:50Z,2025-03-22T11:14:27Z,main,0,0,997181,,JavaScript,"{""HTML"": {""size"": 1721, ""percentage"": ""5.41""}, ""JavaScript"": {""size"": 29646, ""percentage"": ""93.20""}, ""CSS"": {""size"": 442, ""percentage"": ""1.39""}}",16,1,1,0,0
GitHub,GhoulMadness,Balancing-Stuff,316841684,2020-11-28T23:38:06Z,2025-03-22T11:14:25Z,master,0,0,573112403,,Lua,"{""Lua"": {""size"": 782207, ""percentage"": ""100.00""}}",539,2,1,0,0
GitHub,amrutadahatonde10,Homechef-Hub,923429313,2025-01-28T08:21:43Z,2025-03-22T11:14:24Z,main,0,0,755965,,JavaScript,"{""JavaScript"": {""size"": 120989, ""percentage"": ""99.57""}, ""HTML"": {""size"": 456, ""percentage"": ""0.38""}, ""CSS"": {""size"": 61, ""percentage"": ""0.05""}}",64,2,4,0,2
GitHub,mohamedalibenchiekh,QuizGame,949049989,2025-03-15T15:04:38Z,2025-03-22T11:14:22Z,main,0,0,136251018,,Java,"{""Dockerfile"": {""size"": 156, ""percentage"": ""0.09""}, ""Java"": {""size"": 95289, ""percentage"": ""53.85""}, ""HTML"": {""size"": 81520, ""percentage"": ""46.07""}}",9,1,2,0,0
GitHub,royal334,delivery-all-website,952537235,2025-03-21T12:53:06Z,2025-03-22T15:36:19Z,main,0,0,3858934,,TypeScript,"{""JavaScript"": {""size"": 227, ""percentage"": ""1.28""}, ""TypeScript"": {""size"": 16102, ""percentage"": ""90.97""}, ""CSS"": {""size"": 1372, ""percentage"": ""7.75""}}",9,3,3,0,3
GitHub,franciskershaw,events-app,877400615,2024-10-23T15:28:13Z,2025-03-22T11:14:19Z,main,0,0,4279518,,TypeScript,"{""JavaScript"": {""size"": 4032, ""percentage"": ""0.86""}, ""HTML"": {""size"": 366, ""percentage"": ""0.08""}, ""CSS"": {""size"": 3855, ""percentage"": ""0.82""}, ""TypeScript"": {""size"": 462407, ""percentage"": ""98.25""}}",473,8,2,0,28
GitHub,linhngocdao,FacebookVote,951485170,2025-03-19T18:50:00Z,2025-03-22T11:14:15Z,main,0,0,270809,,TypeScript,"{""JavaScript"": {""size"": 734, ""percentage"": ""1.85""}, ""HTML"": {""size"": 2446, ""percentage"": ""6.17""}, ""TypeScript"": {""size"": 35689, ""percentage"": ""89.98""}, ""CSS"": {""size"": 794, ""percentage"": ""2.00""}}",8,1,1,0,0
GitHub,coskun-aydgn,simple-web-server,943833963,2025-03-06T10:44:18Z,2025-03-22T11:14:12Z,main,0,0,517104,,Python,"{""HTML"": {""size"": 119, ""percentage"": ""2.26""}, ""Python"": {""size"": 5136, ""percentage"": ""97.74""}}",17,1,2,0,0
GitHub,darianstlex,vike-react-effector,851884467,2024-09-03T21:19:04Z,2025-03-22T11:14:01Z,main,1,1,392661,,TypeScript,"{""CSS"": {""size"": 1309, ""percentage"": ""3.98""}, ""TypeScript"": {""size"": 29115, ""percentage"": ""88.51""}, ""JavaScript"": {""size"": 2470, ""percentage"": ""7.51""}}",91,1,1,0,0
GitHub,kustercapecey,chain,921707577,2025-01-24T13:14:55Z,2025-03-22T11:13:55Z,main,0,0,54278,,Shell,"{""Shell"": {""size"": 696, ""percentage"": ""100.00""}}",29,1,1,0,0
GitHub,KHODEHNJ,HTML,951542592,2025-03-19T21:05:07Z,2025-03-22T11:13:50Z,main,0,0,47324,,HTML,"{""HTML"": {""size"": 3435, ""percentage"": ""100.00""}}",5,1,1,0,0
GitHub,wakabaseisei,ms-infra,877876300,2024-10-24T11:55:49Z,2025-03-22T11:13:49Z,main,0,0,101007,,HCL,"{""HCL"": {""size"": 34595, ""percentage"": ""100.00""}}",226,3,2,0,76
