platform,owner,repo,id,created,updated,default_branch,#stars,#forks,size,license,main_language,language_distribution,#commits,#branches,#contributors,#issues,#pull_requests
GitLab,mdshwin555,sidra_fatima,66097977,2025-01-13T12:21:10.848Z,2025-03-22T18:38:08.508Z,main,0,0.0,35308.0,NOASSERTION,,,1.0,2.0,3.0,0.0,0.0
GitLab,alcatrazxlr8-projects,todo-list,68252914,2025-03-21T20:31:01.377Z,2025-03-22T18:38:07.848Z,main,0,0.0,273440.0,,TypeScript,"{""TypeScript"": {""size"": 14937, ""percentage"": ""84.22""}, ""JavaScript"": {""size"": 734, ""percentage"": ""4.14""}, ""HTML"": {""size"": 297, ""percentage"": ""1.67""}, ""CSS"": {""size"": 1767, ""percentage"": ""9.96""}}",19.0,2.0,1.0,0.0,0.0
GitLab,Vinnl,martin,50653815,2023-09-23T23:06:20.780Z,2025-03-22T18:38:07.221Z,main,2,0.0,780336.0,AGPL-3.0,TypeScript,"{""Shell"": {""size"": 58, ""percentage"": ""0.10""}, ""JavaScript"": {""size"": 623, ""percentage"": ""1.07""}, ""TypeScript"": {""size"": 57082, ""percentage"": ""97.95""}, ""CSS"": {""size"": 511, ""percentage"": ""0.88""}}",29.0,1.0,1.0,1.0,0.0
GitLab,soumen.chakrabarti,sysadm,6213642,2018-04-27T15:12:02.453Z,2025-03-22T18:38:07.146Z,master,0,0.0,78890.0,,Python,"{""Makefile"": {""size"": 928, ""percentage"": ""2.56""}, ""Python"": {""size"": 35089, ""percentage"": ""96.65""}, ""Shell"": {""size"": 290, ""percentage"": ""0.80""}}",16.0,1.0,2.0,0.0,0.0
GitLab,rccn,rccn-userspace-ws,63016271,2024-10-27T18:37:00.810Z,2025-03-22T18:38:06.848Z,master,1,0.0,349123.0,,Rust,"{""Shell"": {""size"": 6513, ""percentage"": ""8.38""}, ""Rust"": {""size"": 70176, ""percentage"": ""90.28""}, ""CMake"": {""size"": 594, ""percentage"": ""0.76""}, ""Python"": {""size"": 445, ""percentage"": ""0.57""}}",173.0,12.0,6.0,25.0,10.0
GitLab,emilua,emilua,20538098,2020-08-15T04:54:02.772Z,2025-03-22T18:37:53.637Z,emilua-0.11.x,15,8.0,3823950.0,MIT,C++,"{""Lua"": {""size"": 177826, ""percentage"": ""7.87""}, ""Meson"": {""size"": 44448, ""percentage"": ""1.97""}, ""C++"": {""size"": 2020762, ""percentage"": ""89.48""}, ""C"": {""size"": 2232, ""percentage"": ""0.10""}, ""Awk"": {""size"": 12493, ""percentage"": ""0.55""}, ""Batchfile"": {""size"": 455, ""percentage"": ""0.02""}, ""Shell"": {""size"": 209, ""percentage"": ""0.01""}}",975.0,16.0,4.0,152.0,12.0
GitLab,roystraque,chiffrement-agency,61440061,2024-09-05T13:06:15.361Z,2025-03-22T18:37:53.043Z,main,0,0.0,1396746.0,MIT,Python,"{""Python"": {""size"": 77220, ""percentage"": ""100.00""}}",43.0,3.0,1.0,0.0,0.0
GitLab,_jakob,gitlab-community-edition,20122220,2020-07-23T16:30:53.003Z,2025-03-22T18:37:47.264Z,0a68660b-mr-iid,1,1.0,293553932.0,NOASSERTION,Ruby,"{""Ruby"": {""size"": 41997063, ""percentage"": ""70.65""}, ""Vue"": {""size"": 3237582, ""percentage"": ""5.45""}, ""JavaScript"": {""size"": 11338418, ""percentage"": ""19.07""}, ""SCSS"": {""size"": 819734, ""percentage"": ""1.38""}, ""Haml"": {""size"": 1902515, ""percentage"": ""3.20""}, ""HTML"": {""size"": 82942, ""percentage"": ""0.14""}, ""Shell"": {""size"": 63535, ""percentage"": ""0.11""}, ""Clojure"": {""size"": 79, ""percentage"": ""0.00""}, ""Dockerfile"": {""size"": 2915, ""percentage"": ""0.00""}, ""Makefile"": {""size"": 226, ""percentage"": ""0.00""}}",176232.0,31902.0,3701.0,1.0,0.0
GitLab,tinyMediaManager,tinyMediaManager,9945251,2018-12-16T07:40:41.199Z,2025-03-22T18:37:42.599Z,devel,219,90.0,211642963.0,Apache-2.0,Java,"{""Shell"": {""size"": 26158, ""percentage"": ""0.25""}, ""Inno Setup"": {""size"": 3453, ""percentage"": ""0.03""}, ""AppleScript"": {""size"": 1828, ""percentage"": ""0.02""}, ""Java"": {""size"": 9495600, ""percentage"": ""90.03""}, ""PowerShell"": {""size"": 163, ""percentage"": ""0.00""}, ""SRecode Template"": {""size"": 18, ""percentage"": ""0.00""}, ""JavaScript"": {""size"": 894321, ""percentage"": ""8.48""}, ""CSS"": {""size"": 124683, ""percentage"": ""1.18""}, ""HTML"": {""size"": 1193, ""percentage"": ""0.01""}}",11683.0,16.0,262.0,2644.0,108.0
GitLab,converge941844,converge-notification,63042252,2024-10-28T18:26:26.839Z,2025-03-22T18:37:39.135Z,main,0,0.0,98298.0,NOASSERTION,C#,"{""C#"": {""size"": 19250, ""percentage"": ""97.56""}, ""HTML"": {""size"": 481, ""percentage"": ""2.44""}}",14.0,2.0,4.0,0.0,6.0
